time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.103240254406,-0.133420444573,11.6879138753,6.20788056883,6.25650735498,0.0,0.241785903103,-0.420601605134,2.67874758688,-0.0700419858063,0.0386560929094,0.0,440.6042535737222,443.283166701488,439.7154776011782,438.8937368535841
1.3800000000000008,0.118264975693,-0.160161188191,11.8506970853,6.20402346107,6.25916688953,0.0,0.258787163516,-0.471137056607,2.74716135684,-0.0547301615783,0.0537603762961,0.0,433.72243581787353,434.9902709008156,434.16784172962485,435.447384616354
1.4400000000000008,0.134320186675,-0.190233144604,12.0203974239,6.20043775859,6.26219037353,0.0,0.276025502901,-0.531611795173,2.90908030559,-0.0724303571948,0.0426222294826,0.0,465.3544392922323,464.48322944649243,463.98529066070404,462.5911253740918
1.5000000000000009,0.151313368367,-0.223895970677,12.1983312215,6.19616331761,6.2644533224,0.0,0.290152104394,-0.590908834229,3.02170485167,-0.0689627880603,0.0254476177486,0.0,450.798915175235,449.4096070843313,449.6391486849393,449.91614634262345
1.560000000000001,0.169118767355,-0.261248371776,12.3834864383,6.19178361625,6.26567304428,0.0,0.303203786446,-0.65459475742,3.14973286807,-0.0826053961707,0.00736781031584,0.0,456.1331972058176,454.68701151083116,455.9990137438041,454.9037966223546
1.620000000000001,0.187641301011,-0.302289301837,12.5738183994,6.18644958916,6.26588311239,0.0,0.314178265623,-0.713906813169,3.19447490785,-0.106066061007,-0.00564354870642,0.0,430.3574144049456,429.25459929255766,431.0905656284657,429.0963102781352
1.680000000000001,0.206873685864,-0.34729908507,12.7699107615,6.1804680719,6.26619388529,0.0,0.32688742441,-0.787050934726,3.34142003887,-0.0892962464129,0.0209383387933,0.0,461.2121291570032,463.3068346864418,462.0729505886915,463.3848237580433
1.740000000000001,0.226800774424,-0.39648644795,12.9715348507,6.17542105736,6.26717037204,0.0,0.337238846488,-0.853002537367,3.37919404934,-0.0753785757565,0.00476961209772,0.0,429.39092851148456,428.0169508688383,429.16133919522895,430.3349354983566
1.8000000000000012,0.24733328543,-0.449725338116,13.1754256002,6.17146292586,6.26784800438,0.0,0.347127388554,-0.922010653471,3.41697848818,-0.0517930883755,0.0218976233966,0.0,428.67241282287625,430.12538977764643,428.8838118092554,430.8788322234817
1.8600000000000012,0.268492956678,-0.50755803839,13.3849535148,6.16807343186,6.26994737462,0.0,0.357989038826,-1.00605534663,3.56675238514,-0.0680999761861,0.0530710790469,0.0,464.07630608111634,466.51728451792775,465.7202574916799,464.44088623591426
